ORIGINAL_SCRIPT_WORD_INDEX,POSITIVE_MATCH,ORIGINAL_SCRIPT_WORD,LOWERCASE,SPACY_ORTH_ID,SCENE,CHARACTER,ANGER,ANTICIPATION,DISGUST,FEAR,JOY,SADNESS,SURPRISE,TRUST,NEGATIVE,POSITIVE,SCRIPT_SECTION
1739,0,dameron,dameron,181455,60,FINN,0,0,0,0,0,0,0,0,0,0,87
1740,12,0,0,453,60,FINN,0,0,0,0,0,0,0,0,0,0,88
1741,12,that,that,514,60,FINN,0,0,0,0,0,0,0,0,0,0,88
1742,20,was,was,551,60,FINN,0,0,0,0,0,0,0,0,0,0,88
1743,22,his,his,553,60,FINN,0,0,0,0,0,0,0,0,0,0,88
1744,22,name,name,1045,60,FINN,0,0,0,0,0,0,0,0,0,0,88
1745,23,",",",",450,60,FINN,0,0,0,0,0,0,0,0,0,0,88
1746,17,right,right,679,60,FINN,0,0,0,0,0,0,0,0,0,0,88
1747,17,?,?,533,60,FINN,0,0,0,0,0,0,0,0,0,0,88
1748,5,he,he,590,60,FINN,0,0,0,0,0,0,0,0,0,0,88
1749,3,was,was,551,60,FINN,0,0,0,0,0,0,0,0,0,0,88
1750,3,captured,captured,53171,60,FINN,0,0,0,0,0,0,0,0,0,0,88
1751,0,...,...,569,60,FINN,0,0,0,0,0,0,0,0,0,0,88
1752,0,by,by,605,60,FINN,0,0,0,0,0,0,0,0,0,0,88
1753,0,the,the,501,60,FINN,0,0,0,0,0,0,0,0,0,0,88
1754,0,first,first,774,60,FINN,0,0,0,0,0,0,0,0,0,0,88
1755,0,order,order,1290,60,FINN,0,0,0,0,0,0,0,0,0,0,88
1756,0,!,!,558,60,FINN,0,0,0,0,0,0,0,0,0,0,88
1757,2,i,i,509,60,FINN,0,0,0,0,0,0,0,0,0,0,88
1758,2,helped,helped,2994,60,FINN,0,0,0,0,0,0,0,0,0,0,88
1759,2,him,him,737,60,FINN,0,0,0,0,0,0,0,0,0,0,88
1760,2,escape,escape,4751,60,FINN,0,1,0,1,0,0,0,0,1,1,89
1761,2,but,but,559,60,FINN,0,0,0,0,0,0,0,0,0,0,89
1762,2,our,our,580,60,FINN,0,0,0,0,0,0,0,0,0,0,89
1763,2,ship,ship,3623,60,FINN,0,1,0,0,0,0,0,0,0,0,89
1764,2,crashed,crashed,7163,60,FINN,0,0,0,0,0,0,0,0,0,0,89
1765,1,0,0,453,60,FINN,0,0,0,0,0,0,0,0,0,0,89
1766,0,poe,poe,32401,60,FINN,0,0,0,0,0,0,0,0,0,0,89
1767,0,did,did,641,60,FINN,0,0,0,0,0,0,0,0,0,0,89
1768,0,n't,n't,528,60,FINN,0,0,0,0,0,0,0,0,0,0,89
1769,0,make,make,664,60,FINN,0,0,0,0,0,0,0,0,0,0,89
1770,0,it,it,519,60,FINN,0,0,0,0,0,0,0,0,0,0,89
1771,0,0,0,453,60,FINN,0,0,0,0,0,0,0,0,0,0,89
1772,0,(,(,562,60,FINN,0,0,0,0,0,0,0,0,0,0,89
1773,0,,sees,4402,60,FINN,0,0,0,0,0,0,0,0,0,0,89
1774,0,,bb-8,776986,60,FINN,0,0,0,0,0,0,0,0,0,0,89
1775,0,,is,513,60,FINN,0,0,0,0,0,0,0,0,0,0,89
1776,0,,sad,1755,60,FINN,0,0,0,0,0,0,0,0,0,0,89
1777,0,",",",",450,60,FINN,0,0,0,0,0,0,0,0,0,0,89
1778,2,look,look,820,60,FINN,0,0,0,0,0,0,0,0,0,0,89
1779,3,",",",",450,60,FINN,0,0,0,0,0,0,0,0,0,0,89
1780,6,i,i,509,60,FINN,0,0,0,0,0,0,0,0,0,0,90
1781,6,tried,tried,1419,60,FINN,0,0,0,0,0,0,0,0,0,0,90
1782,6,to,to,504,60,FINN,0,0,0,0,0,0,0,0,0,0,90
1783,6,help,help,987,60,FINN,0,0,0,0,0,0,0,0,0,0,90
1784,6,him,him,737,60,FINN,0,0,0,0,0,0,0,0,0,0,90
1785,5,0,0,453,60,FINN,0,0,0,0,0,0,0,0,0,0,90
1786,3,i,i,509,60,FINN,0,0,0,0,0,0,0,0,0,0,90
1787,0,'m,'m,616,60,FINN,0,0,0,0,0,0,0,0,0,0,90
1788,0,sorry,sorry,1546,60,FINN,0,0,0,0,0,0,0,0,0,0,90
1789,0,...,...,569,60,FINN,0,0,0,0,0,0,0,0,0,0,90
1790,6,so,so,599,60,REY,0,0,0,0,0,0,0,0,0,0,90
1791,13,you,you,520,60,REY,0,0,0,0,0,0,0,0,0,0,90
1792,13,'re,'re,628,60,REY,0,0,0,0,0,0,0,0,0,0,90
1793,13,with,with,548,60,REY,0,0,0,0,0,0,0,0,0,0,90
1794,13,the,the,501,60,REY,0,0,0,0,0,0,0,0,0,0,90
1795,13,resistance,resistance,6705,60,REY,1,0,0,0,0,0,0,0,1,0,90
1796,11,?,?,533,60,REY,0,0,0,0,0,0,0,0,0,0,90
1797,0,obviously,obviously,1568,60,FINN,0,0,0,0,0,0,0,0,0,0,90
1798,3,0,0,453,60,FINN,0,0,0,0,0,0,0,0,0,0,90
1799,7,yes,yes,966,60,FINN,0,0,0,0,0,0,0,0,0,0,90
1800,9,0,0,453,60,FINN,0,0,0,0,0,0,0,0,0,0,91
1801,11,i,i,509,60,FINN,0,0,0,0,0,0,0,0,0,0,91
1802,11,am,am,781,60,FINN,0,0,0,0,0,0,0,0,0,0,91
1803,18,0,0,453,60,FINN,0,0,0,0,0,0,0,0,0,0,91
1804,20,i,i,509,60,FINN,0,0,0,0,0,0,0,0,0,0,91
1805,17,'m,'m,616,60,FINN,0,0,0,0,0,0,0,0,0,0,91
1806,18,with,with,548,60,FINN,0,0,0,0,0,0,0,0,0,0,91
1807,18,the,the,501,60,FINN,0,0,0,0,0,0,0,0,0,0,91
1808,18,resistance,resistance,6705,60,FINN,1,0,0,0,0,0,0,0,1,0,91
1809,11,",",",",450,60,FINN,0,0,0,0,0,0,0,0,0,0,91
1810,5,yeah,yeah,997,60,FINN,0,0,0,0,0,0,0,0,0,0,91
1811,5,0,0,453,60,FINN,0,0,0,0,0,0,0,0,0,0,91
1812,7,i,i,509,60,FINN,0,0,0,0,0,0,0,0,0,0,91
1813,6,'m,'m,616,60,FINN,0,0,0,0,0,0,0,0,0,0,91
1814,7,with,with,548,60,FINN,0,0,0,0,0,0,0,0,0,0,91
1815,7,the,the,501,60,FINN,0,0,0,0,0,0,0,0,0,0,91
1816,7,resistance,resistance,6705,60,FINN,1,0,0,0,0,0,0,0,1,0,91
1817,16,0,0,453,60,FINN,0,0,0,0,0,0,0,0,0,0,91
1818,11,i,i,509,60,REY,0,0,0,0,0,0,0,0,0,0,91
1819,9,'ve,'ve,689,60,REY,0,0,0,0,0,0,0,0,0,0,91
1820,16,never,never,760,60,REY,0,0,0,0,0,0,0,0,0,0,92
1821,16,met,met,2490,60,REY,0,0,0,0,0,0,0,0,0,0,92
1822,16,a,a,506,60,REY,0,0,0,0,0,0,0,0,0,0,92
1823,13,resistance,resistance,6705,60,REY,1,0,0,0,0,0,0,0,1,0,92
1824,12,fighter,fighter,9024,60,REY,0,0,0,0,0,0,0,0,0,0,92
1825,12,before,before,792,60,REY,0,0,0,0,0,0,0,0,0,0,92
1826,10,0,0,453,60,REY,0,0,0,0,0,0,0,0,0,0,92
1827,9,well,well,733,60,FINN,0,0,0,0,0,0,0,0,0,0,92
1828,10,",",",",450,60,FINN,0,0,0,0,0,0,0,0,0,0,92
1829,13,this,this,552,60,FINN,0,0,0,0,0,0,0,0,0,0,92
1830,13,is,is,513,60,FINN,0,0,0,0,0,0,0,0,0,0,92
1831,13,what,what,594,60,FINN,0,0,0,0,0,0,0,0,0,0,92
1832,12,we,we,601,60,FINN,0,0,0,0,0,0,0,0,0,0,92
1833,12,look,look,820,60,FINN,0,0,0,0,0,0,0,0,0,0,92
1834,12,like,like,570,60,FINN,0,0,0,0,0,0,0,0,0,0,92
1835,9,0,0,453,60,FINN,0,0,0,0,0,0,0,0,0,0,92
1836,8,some,some,632,60,FINN,0,0,0,0,0,0,0,0,0,0,92
1837,8,of,of,510,60,FINN,0,0,0,0,0,0,0,0,0,0,92
1838,8,us,us,789,60,FINN,0,0,0,0,0,0,0,0,0,0,92
1839,6,0,0,453,60,FINN,0,0,0,0,0,0,0,0,0,0,92
1840,6,others,others,1119,60,FINN,0,0,0,0,0,0,0,0,0,0,93
1841,6,look,look,820,60,FINN,0,0,0,0,0,0,0,0,0,0,93
1842,6,different,different,889,60,FINN,0,0,0,0,0,0,0,0,0,0,93
1843,6,0,0,453,60,FINN,0,0,0,0,0,0,0,0,0,0,93
1844,0,bb-8,bb-8,776986,60,REY,0,0,0,0,0,0,0,0,0,0,93
1845,2,says,says,1053,60,REY,0,0,0,0,0,0,0,0,0,0,93
1846,2,he,he,590,60,REY,0,0,0,0,0,0,0,0,0,0,93
1847,3,'s,'s,525,60,REY,0,0,0,0,0,0,0,0,0,0,93
1848,3,on,on,542,60,REY,0,0,0,0,0,0,0,0,0,0,93
1849,3,a,a,506,60,REY,0,0,0,0,0,0,0,0,0,0,93
1850,3,secret,secret,2689,60,REY,0,0,0,0,0,0,0,1,0,0,93
1851,3,mission,mission,5194,60,REY,0,0,0,0,0,0,0,0,0,0,93
1852,5,",",",",450,60,REY,0,0,0,0,0,0,0,0,0,0,93
1853,11,he,he,590,60,REY,0,0,0,0,0,0,0,0,0,0,93
1854,11,has,has,615,60,REY,0,0,0,0,0,0,0,0,0,0,93
1855,13,to,to,504,60,REY,0,0,0,0,0,0,0,0,0,0,93
1856,14,get,get,618,60,REY,0,0,0,0,0,0,0,0,0,0,93
1857,14,back,back,767,60,REY,0,0,0,0,0,0,0,0,0,0,93
1858,13,to,to,504,60,REY,0,0,0,0,0,0,0,0,0,0,93
1859,5,your,your,579,60,REY,0,0,0,0,0,0,0,0,0,0,93
1860,5,base,base,2060,60,REY,0,0,0,0,0,0,0,1,0,0,94
1861,4,0,0,453,60,REY,0,0,0,0,0,0,0,0,0,0,94
1862,0,apparently,apparently,2134,60,FINN,0,0,0,0,0,0,0,0,0,0,94
1863,1,he,he,590,60,FINN,0,0,0,0,0,0,0,0,0,0,94
1864,1,'s,'s,525,60,FINN,0,0,0,0,0,0,0,0,0,0,94
1865,1,carrying,carrying,4828,60,FINN,0,0,0,0,0,0,0,0,0,0,94
1866,1,a,a,506,60,FINN,0,0,0,0,0,0,0,0,0,0,94
1867,1,map,map,3637,60,FINN,0,0,0,0,0,0,0,0,0,0,94
1868,1,that,that,514,60,FINN,0,0,0,0,0,0,0,0,0,0,94
1869,1,leads,leads,3405,60,FINN,0,0,0,0,0,0,0,0,0,0,94
1870,1,to,to,504,60,FINN,0,0,0,0,0,0,0,0,0,0,94
1871,0,luke,luke,247182,60,FINN,0,0,0,0,0,0,0,0,0,0,94
1872,0,skywalker,skywalker,303039,60,FINN,0,0,0,0,0,0,0,0,0,0,94
1873,1,",",",",450,60,FINN,0,0,0,0,0,0,0,0,0,0,94
1874,2,and,and,512,60,FINN,0,0,0,0,0,0,0,0,0,0,94
1875,2,everyone,everyone,930,60,FINN,0,0,0,0,0,0,0,0,0,0,94
1876,2,'s,'s,525,60,FINN,0,0,0,0,0,0,0,0,0,0,94
1877,2,after,after,805,60,FINN,0,0,0,0,0,0,0,0,0,0,94
1878,2,it,it,519,60,FINN,0,0,0,0,0,0,0,0,0,0,94
1879,2,0,0,453,60,FINN,0,0,0,0,0,0,0,0,0,0,94
1880,0,luke,luke,247182,60,REY,0,0,0,0,0,0,0,0,0,0,95
1881,0,skywalker,skywalker,303039,60,REY,0,0,0,0,0,0,0,0,0,0,95
1882,7,?,?,533,60,REY,0,0,0,0,0,0,0,0,0,0,95
1883,17,i,i,509,60,REY,0,0,0,0,0,0,0,0,0,0,95
1884,20,thought,thought,834,60,REY,0,1,0,0,0,0,0,0,0,0,95
1885,20,he,he,590,60,REY,0,0,0,0,0,0,0,0,0,0,95
1886,20,was,was,551,60,REY,0,0,0,0,0,0,0,0,0,0,95
1887,20,a,a,506,60,REY,0,0,0,0,0,0,0,0,0,0,95
1888,18,myth,myth,5740,60,REY,0,0,0,0,0,0,0,0,0,0,95
1889,16,0,0,453,60,REY,0,0,0,0,0,0,0,0,0,0,95
1890,5,what,what,594,60,REY,0,0,0,0,0,0,0,0,0,0,95
1891,6,is,is,513,60,REY,0,0,0,0,0,0,0,0,0,0,95
1892,7,it,it,519,60,REY,0,0,0,0,0,0,0,0,0,0,95
1893,69,?,?,533,60,REY,0,0,0,0,0,0,0,0,0,0,95
1894,217,what,what,594,60,REY,0,0,0,0,0,0,0,0,0,0,95
1895,213,are,are,534,60,REY,0,0,0,0,0,0,0,0,0,0,95
1896,213,you,you,520,60,REY,0,0,0,0,0,0,0,0,0,0,95
1897,211,doing,doing,855,60,REY,0,0,0,0,0,0,0,0,0,0,95
1898,215,?,?,533,60,REY,0,0,0,0,0,0,0,0,0,0,95
1899,154,!,!,558,60,REY,0,0,0,0,0,0,0,0,0,0,95
1900,0,come,come,890,60,FINN,0,0,0,0,0,0,0,0,0,0,96
1901,0,on,on,542,60,FINN,0,0,0,0,0,0,0,0,0,0,96
1902,0,!,!,558,60,FINN,0,0,0,0,0,0,0,0,0,0,96
1903,0,come,come,890,61,FINN,0,0,0,0,0,0,0,0,0,0,96
1904,0,on,on,542,61,FINN,0,0,0,0,0,0,0,0,0,0,96
1905,0,",",",",450,61,FINN,0,0,0,0,0,0,0,0,0,0,96
1906,0,bb-8,bb-8,776986,61,FINN,0,0,0,0,0,0,0,0,0,0,96
1907,9,!,!,558,61,FINN,0,0,0,0,0,0,0,0,0,0,96
1908,9,let,let,941,61,REY,0,0,0,0,0,0,0,0,0,0,96
1909,9,go,go,706,61,REY,0,0,0,0,0,0,0,0,0,0,96
1910,9,of,of,510,61,REY,0,0,0,0,0,0,0,0,0,0,96
1911,9,me,me,612,61,REY,0,0,0,0,0,0,0,0,0,0,96
1912,9,!,!,558,61,REY,0,0,0,0,0,0,0,0,0,0,96
1913,2,no,no,625,61,FINN,0,0,0,0,0,0,0,0,0,0,96
1914,2,",",",",450,61,FINN,0,0,0,0,0,0,0,0,0,0,96
1915,2,we,we,601,61,FINN,0,0,0,0,0,0,0,0,0,0,96
1916,2,got,got,776,61,FINN,0,0,0,0,0,0,0,0,0,0,96
1917,2,ta,ta,218222,61,FINN,0,0,0,0,0,0,0,0,0,0,96
1918,2,move,move,1393,61,FINN,0,0,0,0,0,0,0,0,0,0,96
1919,0,!,!,558,61,FINN,0,0,0,0,0,0,0,0,0,0,96
1920,19,i,i,509,61,REY,0,0,0,0,0,0,0,0,0,0,97
1921,19,know,know,638,61,REY,0,0,0,0,0,0,0,0,0,0,97
1922,19,how,how,645,61,REY,0,0,0,0,0,0,0,0,0,0,97
1923,19,to,to,504,61,REY,0,0,0,0,0,0,0,0,0,0,97
1924,21,run,run,1022,61,REY,0,0,0,0,0,0,0,0,0,0,97
1925,22,without,without,845,61,REY,0,0,0,0,0,0,0,0,0,0,97
1926,22,you,you,520,61,REY,0,0,0,0,0,0,0,0,0,0,97
1927,22,holding,holding,2600,61,REY,0,0,0,0,0,0,0,0,0,0,97
1928,22,my,my,588,61,REY,0,0,0,0,0,0,0,0,0,0,97
1929,22,hand,hand,1174,61,REY,0,0,0,0,0,0,0,0,0,0,97
1930,17,!,!,558,61,REY,0,0,0,0,0,0,0,0,0,0,97
1931,0,bb-8,bb-8,776986,61,REY,0,0,0,0,0,0,0,0,0,0,97
1932,0,,stay,1824,61,REY,0,0,0,0,0,0,0,0,0,0,97
1933,0,,close,1375,61,REY,0,0,0,0,0,0,0,0,0,0,97
1934,0,,!,558,61,REY,0,0,0,0,0,0,0,0,0,0,97
1935,0,,this,552,61,REY,0,0,0,0,0,0,0,0,0,0,97
1936,0,,way,677,61,REY,0,0,0,0,0,0,0,0,0,0,97
1937,0,,!,558,61,REY,0,0,0,0,0,0,0,0,0,0,97
1938,0,,call,1013,61,STORMTROOPER,0,0,0,0,0,0,0,0,0,0,97
1939,0,,in,522,61,STORMTROOPER,0,0,0,0,0,0,0,0,0,0,97
1940,0,,the,501,61,STORMTROOPER,0,0,0,0,0,0,0,0,0,0,98
1941,0,,air,1504,61,STORMTROOPER,0,0,0,0,0,0,0,0,0,0,98
1942,0,,strike,4935,61,STORMTROOPER,1,0,0,0,0,0,0,0,1,0,98
1943,0,,!,558,61,STORMTROOPER,0,0,0,0,0,0,0,0,0,0,98
1944,1,they,they,554,62,REY,0,0,0,0,0,0,0,0,0,0,98
1945,1,'re,'re,628,62,REY,0,0,0,0,0,0,0,0,0,0,98
1946,3,shooting,shooting,3603,62,REY,1,0,0,1,0,0,0,0,1,0,98
1947,3,at,at,584,62,REY,0,0,0,0,0,0,0,0,0,0,98
1948,3,both,both,897,62,REY,0,0,0,0,0,0,0,0,0,0,98
1949,3,of,of,510,62,REY,0,0,0,0,0,0,0,0,0,0,98
1950,3,us,us,789,62,REY,0,0,0,0,0,0,0,0,0,0,98
1951,2,!,!,558,62,REY,0,0,0,0,0,0,0,0,0,0,98
1952,3,yeah,yeah,997,62,FINN,0,0,0,0,0,0,0,0,0,0,98
1953,3,",",",",450,62,FINN,0,0,0,0,0,0,0,0,0,0,98
1954,4,they,they,554,62,FINN,0,0,0,0,0,0,0,0,0,0,98
1955,4,saw,saw,1272,62,FINN,0,0,0,0,0,0,0,0,0,0,98
1956,4,you,you,520,62,FINN,0,0,0,0,0,0,0,0,0,0,98
1957,4,with,with,548,62,FINN,0,0,0,0,0,0,0,0,0,0,98
1958,2,me,me,612,62,FINN,0,0,0,0,0,0,0,0,0,0,98
1959,1,!,!,558,62,FINN,0,0,0,0,0,0,0,0,0,0,98
1960,0,you,you,520,62,FINN,0,0,0,0,0,0,0,0,0,0,99
1961,0,'re,'re,628,62,FINN,0,0,0,0,0,0,0,0,0,0,99
1962,0,marked,marked,6742,62,FINN,0,0,0,0,0,0,0,0,0,1,99
1963,0,!,!,558,62,FINN,0,0,0,0,0,0,0,0,0,0,99
1964,1,well,well,733,62,REY,0,0,0,0,0,0,0,0,0,0,99
1965,1,",",",",450,62,REY,0,0,0,0,0,0,0,0,0,0,99
1966,1,thanks,thanks,1260,62,REY,0,0,0,0,0,0,0,0,0,0,99
1967,1,for,for,531,62,REY,0,0,0,0,0,0,0,0,0,0,99
1968,1,that,that,514,62,REY,0,0,0,0,0,0,0,0,0,0,99
1969,3,!,!,558,62,REY,0,0,0,0,0,0,0,0,0,0,99
1970,49,i,i,509,62,FINN,0,0,0,0,0,0,0,0,0,0,99
1971,49,'m,'m,616,62,FINN,0,0,0,0,0,0,0,0,0,0,99
1972,51,not,not,538,62,FINN,0,0,0,0,0,0,0,0,0,0,99
1973,51,the,the,501,62,FINN,0,0,0,0,0,0,0,0,0,0,99
1974,51,one,one,602,62,FINN,0,0,0,0,0,0,0,0,0,0,99
1975,50,who,who,617,62,FINN,0,0,0,0,0,0,0,0,0,0,99
1976,5,chased,chased,477123,62,FINN,0,0,0,0,0,0,0,0,0,0,99
1977,5,you,you,520,62,FINN,0,0,0,0,0,0,0,0,0,0,99
1978,5,down,down,765,62,FINN,0,0,0,0,0,0,0,0,0,0,99
1979,5,with,with,548,62,FINN,0,0,0,0,0,0,0,0,0,0,99
1980,5,a,a,506,62,FINN,0,0,0,0,0,0,0,0,0,0,100
1981,5,stick,stick,2274,62,FINN,0,0,0,0,0,0,0,0,0,0,100
1982,1,!,!,558,62,FINN,0,0,0,0,0,0,0,0,0,0,100
1983,1,does,does,630,62,FINN,0,0,0,0,0,0,0,0,0,0,100
1984,1,anyone,anyone,896,62,FINN,0,0,0,0,0,0,0,0,0,0,100
1985,2,have,have,539,62,FINN,0,0,0,0,0,0,0,0,0,0,100
1986,2,blasters,blasters,111426,62,FINN,0,0,0,0,0,0,0,0,0,0,100
1987,2,around,around,809,62,FINN,0,0,0,0,0,0,0,0,0,0,100
1988,2,here,here,749,62,FINN,0,0,0,0,0,0,0,0,0,0,100
1989,4,?,?,533,62,FINN,0,0,0,0,0,0,0,0,0,0,100
1990,4,!,!,558,62,FINN,0,0,0,0,0,0,0,0,0,0,100
1991,3,are,are,534,62,REY,0,0,0,0,0,0,0,0,0,0,100
1992,3,you,you,520,62,REY,0,0,0,0,0,0,0,0,0,0,100
1993,3,okay,okay,2694,62,REY,0,0,0,0,0,0,0,0,0,0,100
1994,3,?,?,533,62,REY,0,0,0,0,0,0,0,0,0,0,100
1995,0,stop,stop,1048,62,REY,0,0,0,0,0,0,0,0,0,0,100
1996,0,taking,taking,1258,62,REY,0,0,0,0,0,0,0,0,0,0,100
1997,0,my,my,588,62,REY,0,0,0,0,0,0,0,0,0,0,100
1998,0,hand,hand,1174,62,REY,0,0,0,0,0,0,0,0,0,0,100
1999,0,!,!,558,62,REY,0,0,0,0,0,0,0,0,0,0,100
2000,0,hey,hey,555,63,REY,0,0,0,0,0,0,0,0,0,0,101
2001,0,,!,558,63,REY,0,0,0,0,0,0,0,0,0,0,101
2002,0,,--,1027,63,FINN,0,0,0,0,0,0,0,0,0,0,101
2003,0,are,are,534,63,FINN,0,0,0,0,0,0,0,0,0,0,101
2004,0,you,you,520,63,FINN,0,0,0,0,0,0,0,0,0,0,101
2005,0,okay,okay,2694,63,FINN,0,0,0,0,0,0,0,0,0,0,101
2006,0,?,?,533,63,FINN,0,0,0,0,0,0,0,0,0,0,101
2007,0,yeah,yeah,997,63,REY,0,0,0,0,0,0,0,0,0,0,101
2008,0,0,0,453,63,REY,0,0,0,0,0,0,0,0,0,0,101
2009,0,follow,follow,1933,63,REY,0,0,0,0,0,0,0,0,0,0,101
2010,0,me,me,612,63,REY,0,0,0,0,0,0,0,0,0,0,101
2011,0,0,0,453,63,REY,0,0,0,0,0,0,0,0,0,0,101
2012,1,we,we,601,64,FINN,0,0,0,0,0,0,0,0,0,0,101
2013,1,ca,ca,735,64,FINN,0,0,0,0,0,0,0,0,0,0,101
2014,1,n't,n't,528,64,FINN,0,0,0,0,0,0,0,0,0,0,101
2015,1,outrun,outrun,40576,64,FINN,0,0,0,0,0,0,0,0,0,0,101
2016,1,them,them,621,64,FINN,0,0,0,0,0,0,0,0,0,0,101
2017,1,!,!,558,64,FINN,0,0,0,0,0,0,0,0,0,0,101
2018,2,we,we,601,64,REY,0,0,0,0,0,0,0,0,0,0,101
2019,2,might,might,826,64,REY,0,0,0,0,0,0,0,0,0,0,101
2020,2,in,in,522,64,REY,0,0,0,0,0,0,0,0,0,0,102
2021,2,that,that,514,64,REY,0,0,0,0,0,0,0,0,0,0,102
2022,2,quad,quad,307661,64,REY,0,0,0,0,0,0,0,0,0,0,102
2023,2,-,-,535,64,REY,0,0,0,0,0,0,0,0,0,0,102
2024,2,jumper,jumper,29603,64,REY,0,0,0,0,0,0,0,0,0,0,102
2025,4,!,!,558,64,REY,0,0,0,0,0,0,0,0,0,0,102
2026,2,we,we,601,64,FINN,0,0,0,0,0,0,0,0,0,0,102
2027,2,need,need,730,64,FINN,0,0,0,0,0,0,0,0,0,0,102
2028,2,a,a,506,64,FINN,0,0,0,0,0,0,0,0,0,0,102
2029,2,pilot,pilot,7691,64,FINN,0,0,0,0,0,0,0,1,0,1,102
2030,2,!,!,558,64,FINN,0,0,0,0,0,0,0,0,0,0,102
2031,0,we,we,601,64,REY,0,0,0,0,0,0,0,0,0,0,102
2032,0,'ve,'ve,689,64,REY,0,0,0,0,0,0,0,0,0,0,102
2033,0,got,got,776,64,REY,0,0,0,0,0,0,0,0,0,0,102
2034,0,one,one,602,64,REY,0,0,0,0,0,0,0,0,0,0,102
2035,0,!,!,558,64,REY,0,0,0,0,0,0,0,0,0,0,102
2036,0,,you,520,64,FINN,0,0,0,0,0,0,0,0,0,0,102
2037,0,,?,533,64,FINN,0,0,0,0,0,0,0,0,0,0,102
2038,0,!,!,558,64,FINN,0,0,0,0,0,0,0,0,0,0,102
2039,0,what,what,594,64,FINN,0,0,0,0,0,0,0,0,0,0,102
2040,0,about,about,581,64,FINN,0,0,0,0,0,0,0,0,0,0,103
2041,0,that,that,514,64,FINN,0,0,0,0,0,0,0,0,0,0,103
2042,0,ship,ship,3623,64,FINN,0,1,0,0,0,0,0,0,0,0,103
2043,0,?,?,533,64,FINN,0,0,0,0,0,0,0,0,0,0,103
2044,0,that,that,514,64,REY,0,0,0,0,0,0,0,0,0,0,103
2045,0,one,one,602,64,REY,0,0,0,0,0,0,0,0,0,0,103
2046,0,'s,'s,525,64,REY,0,0,0,0,0,0,0,0,0,0,103
2047,0,garbage,garbage,4110,64,REY,0,0,1,0,0,0,0,0,1,0,103
2048,0,!,!,558,64,REY,0,0,0,0,0,0,0,0,0,0,103
2049,0,,the,501,64,REY,0,0,0,0,0,0,0,0,0,0,103
2050,0,,garbage'll,777031,64,REY,0,0,0,0,0,0,0,0,0,0,103
2051,0,,do,544,64,REY,0,0,0,0,0,0,0,0,0,0,103
2052,0,,!,558,64,REY,0,0,0,0,0,0,0,0,0,0,103
2053,0,,gunner,356869,65,REY,0,0,0,0,0,0,0,0,0,0,103
2054,0,,position,1599,65,REY,0,0,0,0,0,0,0,0,0,0,103
2055,0,,'s,525,65,REY,0,0,0,0,0,0,0,0,0,0,103
2056,0,,down,765,65,REY,0,0,0,0,0,0,0,0,0,0,103
2057,0,,there,608,65,REY,0,0,0,0,0,0,0,0,0,0,103
2058,0,,!,558,65,REY,0,0,0,0,0,0,0,0,0,0,103
2059,0,,y'ever,777033,65,FINN,0,0,0,0,0,0,0,0,0,0,103
2060,0,,fly,3352,65,FINN,0,0,0,0,0,0,0,0,0,0,104
2061,0,,this,552,65,FINN,0,0,0,0,0,0,0,0,0,0,104
2062,0,,thing,729,65,FINN,0,0,0,0,0,0,0,0,0,0,104
2063,0,,?,533,65,FINN,0,0,0,0,0,0,0,0,0,0,104
2064,0,,no,625,66,REY,0,0,0,0,0,0,0,0,0,0,104
2065,0,,!,558,66,REY,0,0,0,0,0,0,0,0,0,0,104
2066,0,,this,552,66,REY,0,0,0,0,0,0,0,0,0,0,104
2067,0,,ship,3623,66,REY,0,1,0,0,0,0,0,0,0,0,104
2068,0,,hasn't,764187,66,REY,0,0,0,0,0,0,0,0,0,0,104
2069,0,,been,666,66,REY,0,0,0,0,0,0,0,0,0,0,104
2070,0,,flown,64474,66,REY,0,0,0,0,0,0,0,0,0,0,104
2071,0,,in,522,66,REY,0,0,0,0,0,0,0,0,0,0,104
2072,0,,years,740,66,REY,0,0,0,0,0,0,0,0,0,0,104
2073,0,,!,558,66,REY,0,0,0,0,0,0,0,0,0,0,104
2074,0,great,great,899,67,FINN,0,0,0,0,0,0,0,0,0,0,104
2075,0,0,0,453,67,FINN,0,0,0,0,0,0,0,0,0,0,104
2076,0,whoa,whoa,6565,67,FINN,0,0,0,0,0,0,0,0,0,0,104
2077,0,!,!,558,67,FINN,0,0,0,0,0,0,0,0,0,0,104
2078,29,i,i,509,67,FINN,0,0,0,0,0,0,0,0,0,0,104
2079,29,can,can,586,67,FINN,0,0,0,0,0,0,0,0,0,0,104
2080,30,do,do,544,67,FINN,0,0,0,0,0,0,0,0,0,0,105
2081,31,this,this,552,67,FINN,0,0,0,0,0,0,0,0,0,0,105
2082,31,",",",",450,67,FINN,0,0,0,0,0,0,0,0,0,0,105
2083,31,i,i,509,67,FINN,0,0,0,0,0,0,0,0,0,0,105
2084,22,can,can,586,67,FINN,0,0,0,0,0,0,0,0,0,0,105
2085,18,do,do,544,67,FINN,0,0,0,0,0,0,0,0,0,0,105
2086,0,this--,this--,777034,67,FINN,0,0,0,0,0,0,0,0,0,0,105
2087,0,i,i,509,68,REY,0,0,0,0,0,0,0,0,0,0,105
2088,0,can,can,586,68,REY,0,0,0,0,0,0,0,0,0,0,105
